"","ID","Year","Month","Day","Division_rec","DIVISION","LUG","Length","Wtotal","Gutted_w","P_gonada","P_Higado","Sex","Maturity"
"346",346,1980,6,23,"9a","lXa","L",40,420,395,NA,NA,1,1
"347",347,1980,6,23,"9a","lXa","L",38,420,375,NA,NA,2,0
"348",348,1980,6,23,"9a","lXa","L",37,365,340,NA,NA,2,0
"349",349,1980,6,23,"9a","lXa","L",36,380,340,NA,NA,2,0
"350",350,1980,6,23,"9a","lXa","L",32,260,245,NA,NA,2,0
"351",351,1980,6,23,"9a","lXa","L",34,283,260,NA,NA,1,0
"352",352,1980,6,23,"9a","lXa","L",32,260,240,NA,NA,2,0
"353",353,1980,6,23,"9a","lXa","L",38,420,390,NA,NA,1,0
"354",354,1980,6,23,"9a","lXa","L",31,250,215,NA,NA,2,0
"355",355,1980,6,23,"9a","lXa","L",39,420,390,NA,NA,2,0
"356",356,1980,6,23,"9a","lXa","L",39,415,390,NA,NA,1,0
"357",357,1980,6,23,"9a","lXa","L",32,270,235,NA,NA,1,0
"358",358,1980,6,23,"9a","lXa","L",42,520,495,NA,NA,1,1
"359",359,1980,6,23,"9a","lXa","L",39,440,405,NA,NA,2,0
"360",360,1980,6,23,"9a","lXa","L",37,410,350,NA,NA,1,0
"361",361,1980,6,23,"9a","lXa","L",39,440,420,NA,NA,2,0
"362",362,1980,6,23,"9a","lXa","L",41,500,465,NA,NA,2,0
"363",363,1980,6,23,"9a","lXa","L",45,675,640,NA,NA,2,0
"364",364,1980,6,23,"9a","lXa","L",49,840,785,NA,NA,2,0
"365",365,1980,7,3,"9a","lXa","L",33,294.3,252.7,NA,NA,1,0
"366",366,1980,7,3,"9a","lXa","L",37,382.4,338.2,NA,NA,2,0
"367",367,1980,7,3,"9a","lXa","L",36,318.7,289.4,NA,NA,1,0
"368",368,1980,7,3,"9a","lXa","L",37,390.5,367.3,NA,NA,1,1
"369",369,1980,7,3,"9a","lXa","L",34,315,292.7,NA,NA,2,0
"370",370,1980,7,3,"9a","lXa","L",40,445.7,413.1,NA,NA,2,0
"371",371,1980,7,3,"9a","lXa","L",36,346.4,317.4,NA,NA,2,0
"372",372,1980,7,3,"9a","lXa","L",45,661.4,614.2,NA,NA,2,0
"373",373,1980,7,3,"9a","lXa","L",38,467.4,396.2,NA,NA,1,0
"374",374,1980,7,3,"9a","lXa","L",45,618.5,578.3,NA,NA,1,0
"375",375,1980,7,3,"9a","lXa","L",29,185.1,172.4,NA,NA,2,0
"376",376,1980,7,3,"9a","lXa","L",41,503.7,427.1,NA,NA,1,1
"377",377,1980,7,3,"9a","lXa","L",37,400.5,341.2,NA,NA,2,0
"378",378,1980,7,3,"9a","lXa","L",35,319.9,298.3,NA,NA,1,0
"379",379,1980,7,3,"9a","lXa","L",41,505.1,473.1,NA,NA,1,1
"380",380,1980,7,3,"9a","lXa","L",41,463.9,425.8,NA,NA,1,0
"381",381,1980,7,3,"9a","lXa","L",41,599,496.8,NA,NA,2,0
"382",382,1980,7,3,"9a","lXa","L",39,441.7,406.4,NA,NA,1,0
"383",383,1980,7,3,"9a","lXa","L",38,408,354.8,NA,NA,1,0
"384",384,1980,7,3,"9a","lXa","L",36,376.2,326.1,NA,NA,2,0
"385",385,1980,7,3,"9a","lXa","L",42,578.2,542.7,NA,NA,1,0
"386",386,1980,7,3,"9a","lXa","L",40,461.3,430.5,NA,NA,1,0
"387",387,1980,7,3,"9a","lXa","L",35,333.5,306.2,NA,NA,1,1
"388",388,1980,7,3,"9a","lXa","L",32,262.4,233.4,NA,NA,1,0
"389",389,1980,7,3,"9a","lXa","L",35,312.8,288.1,NA,NA,2,0
"390",390,1980,7,3,"9a","lXa","L",41,557.4,469.7,NA,NA,1,0
"391",391,1980,7,3,"9a","lXa","L",35,340,292.9,NA,NA,2,0
"392",392,1980,7,3,"9a","lXa","L",43,541.5,495.9,NA,NA,1,1
"393",393,1980,7,3,"9a","lXa","L",35,330.2,304.6,NA,NA,2,0
"394",394,1980,7,3,"9a","lXa","L",37,390.7,359,NA,NA,1,0
"395",395,1980,7,3,"9a","lXa","L",42,610.3,543.1,NA,NA,1,0
"396",396,1980,7,3,"9a","lXa","L",38,434,393.1,NA,NA,1,0
"397",397,1980,7,3,"9a","lXa","L",37,379.4,351,NA,NA,2,0
"398",398,1980,7,3,"9a","lXa","L",34,329.6,250.2,NA,NA,1,0
"399",399,1980,7,3,"9a","lXa","L",35,305.5,298.1,NA,NA,1,0
"400",400,1980,7,3,"9a","lXa","L",36,351.9,316.6,NA,NA,2,0
"401",401,1980,7,3,"9a","lXa","L",37,340.4,315.4,NA,NA,1,0
"402",402,1980,7,3,"9a","lXa","L",36,333.3,309.5,NA,NA,2,0
"403",403,1980,7,3,"9a","lXa","L",35,299,281.6,NA,NA,1,0
"404",404,1980,7,3,"9a","lXa","L",35,346.7,313.4,NA,NA,1,0
"405",405,1980,7,3,"9a","lXa","L",35,315.4,268.7,NA,NA,2,0
"406",406,1980,7,3,"9a","lXa","L",34,333.7,294.3,NA,NA,2,0
"407",407,1980,7,3,"9a","lXa","L",33,262.7,244.2,NA,NA,1,0
"408",408,1980,7,3,"9a","lXa","L",39,383.5,359.4,NA,NA,1,1
"409",409,1980,7,3,"9a","lXa","L",30,200.7,191.7,NA,NA,2,0
"410",410,1980,7,3,"9a","lXa","L",35,301.7,280.4,NA,NA,2,0
"411",411,1980,7,3,"9a","lXa","L",36,326.2,307.3,NA,NA,1,1
"412",412,1980,7,3,"9a","lXa","L",35,327.2,278.5,NA,NA,1,0
"413",413,1980,7,3,"9a","lXa","L",35,300.8,282.4,NA,NA,1,1
"414",414,1980,7,3,"9a","lXa","L",33,262.9,244.6,NA,NA,1,0
"415",415,1980,7,3,"9a","lXa","L",32,289.6,227.9,NA,NA,3,NA
"416",416,1980,7,3,"9a","lXa","L",37,364.4,339.1,NA,NA,2,0
"417",417,1980,7,3,"9a","lXa","L",35,296.8,276.5,NA,NA,1,0
"418",418,1980,7,3,"9a","lXa","L",38,397.1,357.7,NA,NA,2,0
"419",419,1980,7,3,"9a","lXa","L",32,277.8,256.6,NA,NA,2,0
"420",420,1980,7,3,"9a","lXa","L",33,297.5,254.5,NA,NA,2,0
"421",421,1980,7,3,"9a","lXa","L",37,308.1,294.2,NA,NA,1,0
"422",422,1980,7,3,"9a","lXa","L",32,256.3,241.5,NA,NA,2,0
"423",423,1980,7,3,"9a","lXa","L",38,411,382.1,NA,NA,1,0
"424",424,1980,7,3,"9a","lXa","L",31,206.8,193.2,NA,NA,2,0
"425",425,1980,7,3,"9a","lXa","L",34,335.5,265,NA,NA,2,0
"426",426,1980,7,3,"9a","lXa","L",38,432.7,407,NA,NA,1,0
"427",427,1980,7,3,"9a","lXa","L",36,410.2,339.4,NA,NA,1,1
"428",428,1980,7,3,"9a","lXa","L",34,298.9,284.4,NA,NA,1,0
"429",429,1980,7,3,"9a","lXa","L",35,335,317.3,NA,NA,1,0
"430",430,1980,7,3,"9a","lXa","L",37,352.5,323.8,NA,NA,1,0
"431",431,1980,7,3,"9a","lXa","L",34,290,270.3,NA,NA,1,0
"432",432,1980,7,3,"9a","lXa","L",34,331.4,301,NA,NA,2,0
"433",433,1980,7,3,"9a","lXa","L",33,279.3,260.1,NA,NA,2,0
"434",434,1980,7,3,"9a","lXa","L",32,228.8,214.1,NA,NA,1,0
"435",435,1980,7,3,"9a","lXa","L",35,327.4,301.2,NA,NA,2,0
"436",436,1980,7,3,"9a","lXa","L",32,274.9,218.1,NA,NA,1,0
"437",437,1980,7,3,"9a","lXa","L",35,307,283.3,NA,NA,2,0
"438",438,1980,7,3,"9a","lXa","L",32,219.6,206.5,NA,NA,1,0
"439",439,1980,7,3,"9a","lXa","L",35,262.3,213,NA,NA,2,0
"440",440,1980,7,3,"9a","lXa","L",36,343.6,324.1,NA,NA,1,0
"441",441,1980,7,3,"9a","lXa","L",36,350.4,326,NA,NA,1,0
"442",442,1980,7,3,"9a","lXa","L",37,391.3,360.6,NA,NA,2,0
"443",443,1980,7,3,"9a","lXa","L",31,199.5,184.5,NA,NA,2,0
"444",444,1980,7,3,"9a","lXa","L",28,152.9,144.2,NA,NA,1,0
"445",445,1980,7,3,"9a","lXa","L",38,386.1,364,NA,NA,1,0
"446",446,1980,7,3,"9a","lXa","L",35,346.2,321,NA,NA,1,0
"447",447,1980,7,3,"9a","lXa","L",36,344.4,312.6,NA,NA,2,0
"448",448,1980,7,3,"9a","lXa","L",32,311.4,244.5,NA,NA,1,0
"449",449,1980,7,3,"9a","lXa","L",37,394.7,325.7,NA,NA,1,0
"450",450,1980,7,3,"9a","lXa","L",31,227.4,206.3,NA,NA,2,0
"451",451,1980,7,3,"9a","lXa","L",33,255.6,237.6,NA,NA,1,0
"452",452,1980,7,3,"9a","lXa","L",32,219.6,208.4,NA,NA,1,0
"453",453,1980,7,3,"9a","lXa","L",32,249.5,234.1,NA,NA,2,0
"454",454,1980,7,3,"9a","lXa","L",37,385.7,261.8,NA,NA,1,0
"455",455,1980,7,3,"9a","lXa","L",31,255.9,220.7,NA,NA,1,0
"456",456,1980,7,3,"9a","lXa","L",34,304.3,253.6,NA,NA,1,0
"457",457,1980,7,3,"9a","lXa","L",34,324,297.9,NA,NA,1,0
"458",458,1980,7,3,"9a","lXa","L",38,399.1,370.1,NA,NA,1,1
"459",459,1980,7,3,"9a","lXa","L",35,336.6,291,NA,NA,2,0
"460",460,1980,7,3,"9a","lXa","L",30,199.3,184.8,NA,NA,1,0
"461",461,1980,7,3,"9a","lXa","L",39,405.6,385.4,NA,NA,1,0
"462",462,1980,7,3,"9a","lXa","L",36,337.4,317.9,NA,NA,1,0
"463",463,1980,7,3,"9a","lXa","L",33,265.7,250.1,NA,NA,2,0
"464",464,1980,7,3,"9a","lXa","L",36,417.1,321.2,NA,NA,2,0
"465",465,1980,7,3,"9a","lXa","L",34,272.9,252.8,NA,NA,1,0
"466",466,1980,7,3,"9a","lXa","L",35,328.6,267.9,NA,NA,1,0
"467",467,1980,7,3,"9a","lXa","L",35,297.3,269.6,NA,NA,1,0
"468",468,1980,7,3,"9a","lXa","L",29,180.8,164.9,NA,NA,2,0
"469",469,1980,7,3,"9a","lXa","L",35,332.4,289.8,NA,NA,2,0
"470",470,1980,7,3,"9a","lXa","L",37,377.3,350.1,NA,NA,1,0
"471",471,1980,7,3,"9a","lXa","L",36,315.8,296.8,NA,NA,1,0
"472",472,1980,7,3,"9a","lXa","L",34,281.3,262.6,NA,NA,1,0
"473",473,1980,7,3,"9a","lXa","L",41,532.1,489.7,NA,NA,1,1
"474",474,1980,7,3,"9a","lXa","L",39,437.6,408,NA,NA,2,0
"475",475,1980,7,3,"9a","lXa","L",40,430.2,394.2,NA,NA,2,0
"476",476,1980,7,7,"9a","lXa","L",38,415,360,NA,NA,1,0
"477",477,1980,7,7,"9a","lXa","L",34,259,243,NA,NA,2,0
"478",478,1980,7,7,"9a","lXa","L",36,390,330,NA,NA,1,0
"479",479,1980,7,7,"9a","lXa","L",44,620,540,NA,NA,1,1
"480",480,1980,7,7,"9a","lXa","L",26,144.8,130.5,NA,NA,2,0
"481",481,1980,7,7,"9a","lXa","L",31,240,225.4,NA,NA,1,0
"482",482,1980,7,7,"9a","lXa","L",32,242.9,222.3,NA,NA,2,0
"483",483,1980,7,7,"9a","lXa","L",32,248.8,232.2,NA,NA,2,0
"484",484,1980,7,7,"9a","lXa","L",40,430,400,NA,NA,2,0
"485",485,1980,7,7,"9a","lXa","L",34,277.3,267.3,NA,NA,2,0
"486",486,1980,7,7,"9a","lXa","L",36,390,370,NA,NA,1,0
"487",487,1980,7,7,"9a","lXa","L",24,104.3,94.3,NA,NA,1,0
"488",488,1980,7,7,"9a","lXa","L",28,176,165.7,NA,NA,2,0
"489",489,1980,7,7,"9a","lXa","L",28,153.2,146.2,NA,NA,2,0
"490",490,1980,7,7,"9a","lXa","L",25,114.9,98.6,NA,NA,1,0
"491",491,1980,7,7,"9a","lXa","L",23,88.4,75.7,NA,NA,1,0
"492",492,1980,7,7,"9a","lXa","L",24,113,96,NA,NA,2,0
"493",493,1980,7,7,"9a","lXa","L",25,122,107.5,NA,NA,2,0
"494",494,1980,7,7,"9a","lXa","L",23,96.4,86.6,NA,NA,1,0
"495",495,1980,7,7,"9a","lXa","L",25,119.6,112.2,NA,NA,2,0
"496",496,1980,7,7,"9a","lXa","L",25,124.9,112.1,NA,NA,2,0
"497",497,1980,7,7,"9a","lXa","L",23,83.5,76.4,NA,NA,1,0
"498",498,1980,7,7,"9a","lXa","L",25,132.8,109,NA,NA,2,0
"499",499,1980,7,7,"9a","lXa","L",25,124.8,109.4,NA,NA,2,0
"500",500,1980,7,7,"9a","lXa","L",28,160.7,149.3,NA,NA,1,0
"501",501,1980,7,7,"9a","lXa","L",28,163.6,153.6,NA,NA,2,0
"502",502,1980,7,7,"9a","lXa","L",29,203.4,171.5,NA,NA,1,0
"503",503,1980,7,7,"9a","lXa","L",28,169.5,160.7,NA,NA,2,0
"504",504,1980,7,7,"9a","lXa","L",27,166.2,139.8,NA,NA,1,0
"505",505,1980,7,7,"9a","lXa","L",30,203.3,188.8,NA,NA,1,0
"506",506,1980,7,7,"9a","lXa","L",24,122.2,102.5,NA,NA,1,0
"507",507,1980,7,7,"9a","lXa","L",23,90.2,87,NA,NA,2,0
"508",508,1980,7,7,"9a","lXa","L",30,215.5,136.6,NA,NA,2,0
"509",509,1980,7,7,"9a","lXa","L",26,134.2,125.9,NA,NA,1,0
"510",510,1980,7,7,"9a","lXa","L",24,107.3,95,NA,NA,2,0
"511",511,1980,7,7,"9a","lXa","L",23,87.4,82.2,NA,NA,2,0
"512",512,1980,7,7,"9a","lXa","L",30,187.1,172.8,NA,NA,2,0
"513",513,1980,7,7,"9a","lXa","L",32,263.2,230.2,NA,NA,2,0
"514",514,1980,7,7,"9a","lXa","L",33,272.9,257,NA,NA,1,0
"515",515,1980,7,7,"9a","lXa","L",30,198.6,183.4,NA,NA,1,0
"516",516,1980,7,7,"9a","lXa","L",32,259.6,241.1,NA,NA,1,0
"517",517,1980,7,7,"9a","lXa","L",23,103.2,86.6,NA,NA,2,0
"518",518,1980,7,7,"9a","lXa","L",28,155.7,149,NA,NA,1,0
"519",519,1980,7,7,"9a","lXa","L",33,246,235,NA,NA,2,0
"520",520,1980,7,7,"9a","lXa","L",30,196.4,185.2,NA,NA,2,0
"521",521,1980,7,7,"9a","lXa","L",25,120.3,109.2,NA,NA,2,0
"522",522,1980,7,7,"9a","lXa","L",24,97.3,91.6,NA,NA,1,0
"523",523,1980,7,7,"9a","lXa","L",23,98.5,87.2,NA,NA,2,0
"524",524,1980,7,7,"9a","lXa","L",24,110.5,97.8,NA,NA,2,0
"525",525,1980,7,7,"9a","lXa","L",25,104.9,98.1,NA,NA,1,0
"526",526,1980,7,7,"9a","lXa","L",32,280,241.2,NA,NA,2,0
"527",527,1980,7,7,"9a","lXa","L",25,112,104.5,NA,NA,1,0
"528",528,1980,7,7,"9a","lXa","L",23,90.1,75.5,NA,NA,2,0
"529",529,1980,7,7,"9a","lXa","L",30,234.7,201.5,NA,NA,2,0
"530",530,1980,7,7,"9a","lXa","L",33,271.8,251.4,NA,NA,1,0
"531",531,1980,7,7,"9a","lXa","L",26,110.3,103.3,NA,NA,1,0
"532",532,1980,7,7,"9a","lXa","L",24,102.8,85.2,NA,NA,1,0
"533",533,1980,7,7,"9a","lXa","L",29,195.1,173.6,NA,NA,1,0
"534",534,1980,7,7,"9a","lXa","L",29,212.5,176.6,NA,NA,1,0
"535",535,1980,7,7,"9a","lXa","L",30,201.8,182.9,NA,NA,1,0
"536",536,1980,7,7,"9a","lXa","L",33,271.2,234.6,NA,NA,2,0
"537",537,1980,7,7,"9a","lXa","L",31,220.4,207.8,NA,NA,2,0
"538",538,1980,7,7,"9a","lXa","L",29,202.2,173,NA,NA,2,0
"539",539,1980,7,7,"9a","lXa","L",25,132.9,110.3,NA,NA,1,0
"540",540,1980,7,7,"9a","lXa","L",29,190.5,179.4,NA,NA,2,0
"541",541,1980,7,7,"9a","lXa","L",30,250.1,198.7,NA,NA,1,0
"542",542,1980,7,7,"9a","lXa","L",28,165.5,140.6,NA,NA,2,0
"543",543,1980,7,7,"9a","lXa","L",32,273.1,235.1,NA,NA,1,0
"544",544,1980,7,7,"9a","lXa","L",31,254.9,228.9,NA,NA,2,0
"545",545,1980,7,7,"9a","lXa","L",28,155.5,148.6,NA,NA,3,NA
"546",546,1980,7,7,"9a","lXa","L",29,191.5,177.1,NA,NA,1,0
"547",547,1980,7,7,"9a","lXa","L",29,191.5,177.1,NA,NA,1,0
"548",548,1980,7,7,"9a","lXa","L",23,91.5,80.7,NA,NA,1,0
"549",549,1980,7,7,"9a","lXa","L",25,122.8,107.9,NA,NA,2,0
"550",550,1980,7,7,"9a","lXa","L",24,99.8,87.4,NA,NA,2,0
"551",551,1980,7,7,"9a","lXa","L",35,320,290,NA,NA,2,0
"552",552,1980,7,7,"9a","lXa","L",35,320,290,NA,NA,2,0
"553",553,1980,7,7,"9a","lXa","L",35,340,310,NA,NA,2,0
"554",554,1980,7,7,"9a","lXa","L",40,440,410,NA,NA,2,0
"555",555,1980,7,7,"9a","lXa","L",36,350,330,NA,NA,2,0
"556",556,1980,7,7,"9a","lXa","L",38,370,350,NA,NA,2,0
"557",557,1980,7,7,"9a","lXa","L",44,610,570,NA,NA,1,0
"558",558,1980,7,7,"9a","lXa","L",35,320,280,NA,NA,2,0
"559",559,1980,7,7,"9a","lXa","L",35,310,300,NA,NA,1,0
"560",560,1980,7,7,"9a","lXa","L",36,330,300,NA,NA,2,0
"561",561,1980,7,7,"9a","lXa","L",32,240,230,NA,NA,2,0
"562",562,1980,7,7,"9a","lXa","L",35,350,330,NA,NA,2,0
"563",563,1980,7,7,"9a","lXa","L",35,330,300,NA,NA,1,0
"564",564,1980,7,7,"9a","lXa","L",34,260,240,NA,NA,2,0
"565",565,1980,7,7,"9a","lXa","L",36,310,290,NA,NA,1,0
"566",566,1980,7,7,"9a","lXa","L",35,330,290,NA,NA,1,0
"567",567,1980,7,7,"9a","lXa","L",38,410,390,NA,NA,2,0
"568",568,1980,7,7,"9a","lXa","L",37,380,350,NA,NA,1,0
"569",569,1980,7,7,"9a","lXa","L",41,540,470,NA,NA,1,0
"570",570,1980,7,7,"9a","lXa","L",34,290,270,NA,NA,1,0
"571",571,1980,7,7,"9a","lXa","L",39,470,440,NA,NA,1,0
"572",572,1980,7,7,"9a","lXa","L",37,370,350,NA,NA,1,0
"573",573,1980,7,7,"9a","lXa","L",36,340,320,NA,NA,1,0
"574",574,1980,7,7,"9a","lXa","L",40,500,460,NA,NA,1,1
"575",575,1980,7,7,"9a","lXa","L",35,300,270,NA,NA,1,0
"576",576,1980,7,7,"9a","lXa","L",34,290,260,NA,NA,1,0
"577",577,1980,7,7,"9a","lXa","L",34,320,270,NA,NA,3,NA
"578",578,1980,7,7,"9a","lXa","L",37,450,410,NA,NA,1,0
"579",579,1980,7,7,"9a","lXa","L",38,420,380,NA,NA,2,0
"580",580,1980,7,7,"9a","lXa","L",32,270,240,NA,NA,1,0
"581",581,1980,7,7,"9a","lXa","L",33,280,210,NA,NA,2,0
"582",582,1980,7,7,"9a","lXa","L",41,540,500,NA,NA,2,0
"583",583,1980,7,7,"9a","lXa","L",40,420,400,NA,NA,1,0
"584",584,1980,7,7,"9a","lXa","L",36,360,330,NA,NA,2,0
"585",585,1980,7,7,"9a","lXa","L",39,420,400,NA,NA,2,0
"586",586,1980,7,7,"9a","lXa","L",38,410,380,NA,NA,2,0
"587",587,1980,7,7,"9a","lXa","L",39,460,420,NA,NA,1,0
"588",588,1980,7,7,"9a","lXa","L",34,310,290,NA,NA,1,0
"589",589,1980,7,7,"9a","lXa","L",37,390,350,NA,NA,2,0
"590",590,1980,7,7,"9a","lXa","L",35,360,310,NA,NA,2,0
"591",591,1980,7,7,"9a","lXa","L",36,400,340,NA,NA,2,0
"592",592,1980,7,7,"9a","lXa","L",32,234.4,214.3,NA,NA,2,0
"593",593,1980,7,7,"9a","lXa","L",27,162,146.3,NA,NA,2,0
"594",594,1980,7,7,"9a","lXa","L",26,134.9,121.4,NA,NA,1,0
"595",595,1980,7,7,"9a","lXa","L",34,260,250,NA,NA,2,0
"596",596,1980,7,7,"9a","lXa","L",38,500,440,NA,NA,1,0
"597",597,1980,7,7,"9a","lXa","L",52,1000,890,NA,NA,2,0
"598",598,1980,7,7,"9a","lXa","L",43,560,530,NA,NA,1,0
"599",599,1980,7,7,"9a","lXa","L",37,430,380,NA,NA,2,0
"600",600,1980,7,7,"9a","lXa","L",43,570,540,NA,NA,2,0
"601",601,1980,7,7,"9a","lXa","L",40,410,380,NA,NA,1,1
"602",602,1980,7,7,"9a","lXa","L",41,520,480,NA,NA,2,0
"603",603,1980,7,7,"9a","lXa","L",48,730,670,NA,NA,1,0
"604",604,1980,7,7,"9a","lXa","L",40,430,410,NA,NA,1,0
"605",605,1980,7,7,"9a","lXa","L",42,510,480,NA,NA,2,0
"606",606,1980,7,7,"9a","lXa","L",39,440,400,NA,NA,2,0
"607",607,1980,7,7,"9a","lXa","L",38,410,370,NA,NA,2,0
"608",608,1980,7,7,"9a","lXa","L",39,440,420,NA,NA,2,0
"609",609,1980,7,7,"9a","lXa","L",42,520,460,NA,NA,1,0
"610",610,1980,7,7,"9a","lXa","L",39,460,410,NA,NA,1,0
"611",611,1980,7,7,"9a","lXa","L",39,450,410,NA,NA,1,0
"612",612,1980,7,7,"9a","lXa","L",32,300,240,NA,NA,1,0
"613",613,1980,7,7,"9a","lXa","L",36,360,340,NA,NA,1,0
"614",614,1980,7,7,"9a","lXa","L",37,380,350,NA,NA,2,0
"615",615,1980,7,7,"9a","lXa","L",37,340,320,NA,NA,1,0
"616",616,1980,7,7,"9a","lXa","L",33,240,230,NA,NA,1,0
"617",617,1980,7,7,"9a","lXa","L",36,340,300,NA,NA,2,0
"618",618,1980,7,7,"9a","lXa","L",39,460,405,NA,NA,2,0
"619",619,1980,7,7,"9a","lXa","L",34,320,270,NA,NA,1,0
"620",620,1980,7,7,"9a","lXa","L",35,310,280,NA,NA,2,0
"621",621,1980,7,7,"9a","lXa","L",36,350,340,NA,NA,2,0
"622",622,1980,7,7,"9a","lXa","L",39,465,435,NA,NA,1,0
"623",623,1980,7,7,"9a","lXa","L",40,450,420,NA,NA,2,0
"624",624,1980,7,7,"9a","lXa","L",34,335,290,NA,NA,2,0
"625",625,1980,7,7,"9a","lXa","L",34,310,285,NA,NA,2,0
"626",626,1980,7,7,"9a","lXa","L",34,285,260,NA,NA,1,0
"627",627,1980,7,7,"9a","lXa","L",33,265,250,NA,NA,2,0
"628",628,1980,7,7,"9a","lXa","L",39,385,360,NA,NA,1,0
"629",629,1980,7,7,"9a","lXa","L",32,225,210,NA,NA,2,0
"630",630,1980,7,7,"9a","lXa","L",33,270,250,NA,NA,1,0
"631",631,1980,7,7,"9a","lXa","L",32,245,230,NA,NA,1,0
"632",632,1980,7,7,"9a","lXa","L",34,290,270,NA,NA,2,0
"633",633,1980,7,7,"9a","lXa","L",34,255,240,NA,NA,1,0
"634",634,1980,7,7,"9a","lXa","L",30,200,NA,NA,NA,1,0
"635",635,1980,7,7,"9a","lXa","L",28,170,150,NA,NA,2,0
"636",636,1980,7,7,"9a","lXa","L",31,210,200,NA,NA,2,0
"637",637,1980,7,7,"9a","lXa","L",31,215,200,NA,NA,1,0
"638",638,1980,7,7,"9a","lXa","L",30,225,185,NA,NA,1,0
"639",639,1980,7,7,"9a","lXa","L",30,205,195,NA,NA,2,0
"640",640,1980,7,7,"9a","lXa","L",28,160,140,NA,NA,2,0
"641",641,1980,7,7,"9a","lXa","L",31,230,210,NA,NA,1,0
"642",642,1980,7,7,"9a","lXa","L",26,127,110,NA,NA,1,0
"643",643,1980,7,7,"9a","lXa","L",35,355,315,NA,NA,2,0
"644",644,1980,7,7,"9a","lXa","L",33,250,230,NA,NA,2,0
"645",645,1980,7,7,"9a","lXa","L",34,270,210,NA,NA,2,0
"646",646,1980,7,7,"9a","lXa","L",30,220,200,NA,NA,1,0
"647",647,1980,7,7,"9a","lXa","L",32,230,210,NA,NA,3,NA
"648",648,1980,7,7,"9a","lXa","L",27,139,124,NA,NA,1,0
"649",649,1980,7,7,"9a","lXa","L",25,106,98.6,NA,NA,1,0
"650",650,1980,7,7,"9a","lXa","L",24,107,91.9,NA,NA,2,0
"651",651,1980,7,7,"9a","lXa","L",28,150,138.6,NA,NA,2,0
"652",652,1980,7,7,"9a","lXa","L",26,128,116.8,NA,NA,1,0
"653",653,1980,7,7,"9a","lXa","L",27,117,111.7,NA,NA,1,0
"654",654,1980,7,7,"9a","lXa","L",26,113,100.1,NA,NA,2,0
"655",655,1980,7,7,"9a","lXa","L",26,125,116.4,NA,NA,2,0
"656",656,1980,7,7,"9a","lXa","L",26,147,116.9,NA,NA,2,0
"657",657,1980,7,7,"9a","lXa","L",26,134,114,NA,NA,1,0
"658",658,1980,7,7,"9a","lXa","L",27,159,125.6,NA,NA,2,0
"659",659,1980,7,7,"9a","lXa","L",27,130,124.1,NA,NA,2,0
"660",660,1980,7,7,"9a","lXa","L",24,97,76.8,NA,NA,2,0
"661",661,1980,7,7,"9a","lXa","L",24,110,100.7,NA,NA,1,0
"662",662,1980,7,7,"9a","lXa","L",27,145.7,136.9,NA,NA,3,NA
"663",663,1980,7,7,"9a","lXa","L",24,108.8,90.1,NA,NA,2,0
"664",664,1980,7,7,"9a","lXa","L",23,94.3,80.5,NA,NA,1,0
"665",665,1980,7,7,"9a","lXa","L",28,164.3,153.4,NA,NA,1,0
"666",666,1980,7,7,"9a","lXa","L",33,295,255,NA,NA,1,0
"667",667,1980,7,7,"9a","lXa","L",33,250,235,NA,NA,1,0
"668",668,1980,7,7,"9a","lXa","L",31,240,235,NA,NA,1,0
"669",669,1980,7,7,"9a","lXa","L",32,250,235,NA,NA,2,0
"670",670,1980,7,7,"9a","lXa","L",34,295,225,NA,NA,1,0
"671",671,1980,7,7,"9a","lXa","L",37,365,310,NA,NA,1,0
"672",672,1980,7,7,"9a","lXa","L",30,210,200,NA,NA,1,0
"673",673,1980,7,7,"9a","lXa","L",30,240,205,NA,NA,1,0
"674",674,1980,7,7,"9a","lXa","L",34,310,270,NA,NA,1,0
"675",675,1980,7,7,"9a","lXa","L",33,280,250,NA,NA,1,0
"676",676,1980,7,7,"9a","lXa","L",33,280,240,NA,NA,2,0
"677",677,1980,7,7,"9a","lXa","L",30,230,195,NA,NA,1,0
"678",678,1980,7,7,"9a","lXa","L",30,200,180,NA,NA,2,0
"679",679,1980,7,7,"9a","lXa","L",26,153.6,123,NA,NA,1,0
"680",680,1980,7,7,"9a","lXa","L",26,150.6,147,NA,NA,2,0
"681",681,1980,7,7,"9a","lXa","L",27,131.4,126,NA,NA,2,0
"682",682,1980,7,7,"9a","lXa","L",25,135.9,99.4,NA,NA,1,0
"683",683,1980,7,7,"9a","lXa","L",30,214.6,200.9,NA,NA,2,0
"684",684,1980,7,18,"9a","lXa","L",30,189.2,174.7,NA,NA,1,0
"685",685,1980,7,18,"9a","lXa","L",29,180.2,165.2,NA,NA,1,0
"686",686,1980,7,18,"9a","lXa","L",25,120.6,100.8,NA,NA,2,0
"687",687,1980,7,18,"9a","lXa","L",29,154.4,143.2,NA,NA,2,0
"688",688,1980,7,18,"9a","lXa","L",25,132.5,112.4,NA,NA,1,0
"689",689,1980,7,18,"9a","lXa","L",26,126,114.6,NA,NA,1,0
"690",690,1980,7,18,"9a","lXa","L",25,148.2,103.2,NA,NA,2,0
"691",691,1980,7,18,"9a","lXa","L",26,125.9,102.1,NA,NA,2,0
